,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
2,ZA,7089641809671982341,1650685870,,6983966096371074053,Gert Moopelwa,ke Gert mo Diepsloot,,0,False,https://www.tiktok.com/@sox.manyobisa/video/7089641809671982341?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089641809671982341&source=h5_m,4517236,4998,11853,83169,419543,7.089641789157576e+18,7089641789157575429,72.0,7089641789157575429,original sound - sox.manyobisa,Gert Moopelwa,6983966096371074053,Gert Moopelwa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089641756647639813.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/48d0be5fc1d3f950d12cda020b301364.json,False,False,,,,,[],0.0,0
3,ZA,7098116027531152646,1652658926,#duet with @victor_ivyic  ayi victor nice one ntwana 👊🏾 🔥.I wele lami leliyana 🌺,6945000751945008134,Virginia & Viggy 👯‍♀️,"Moments we share together 
🎥 🎤👯🤪🥰🥰",,0,False,https://www.tiktok.com/@doubletroubletwins7/video/7098116027531152646?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098116027531152646&source=h5_m,680421,558,626,7396,52764,7.067475394055736e+18,7067475394055736066,72.0,7067475394055736066,SMA nasty c,Tshepi ❤️,6837982946546009093,Tshepi ❤️,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7069702008810261250.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/3c7b6eb97468434bea971806673ff898.json,False,False,Nasty C,SMA,SMA nasty c (Contains music from: SMA - Nasty C),"Contains music from: ""SMA""",[],0.0,0
4,ZA,7101687577542987014,1653490492,I just woke up 😭😭😭😭 #jessicamashaba20,6696736251507033093,Jessica Mashaba,🤎 Email: businessabove20@gmail.com,Popular creator,0,False,https://www.tiktok.com/@jessicamashaba20/video/7101687577542987014?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101687577542987014&source=h5_m,263262,271,136,1245,27666,7.094521042902765e+18,7094521042902764334,72.0,7094521042902764334,original sound - ranvision_official,Ranvision Official,7019492714535388166,Ranvision Official,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7094521214986685230.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/50680e6bf1614d3f64ee027fa77697e5.json,False,False,,,,,[],0.0,0
5,LS,7102481190384454918,1653675269,#Moruo#revolutionforprosperity,6982940763853603846,Matseliso Ts'iloane,"Fb @Matseliso Ts'iloane Rapakeng 
IG @queen_moh_Cherrie 
👀💕🇱🇸",,0,False,https://www.tiktok.com/@queenmoh5/video/7102481190384454918?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102481190384454918&source=h5_m,92265,288,315,1566,7003,7.102481180712963e+18,7102481180712962822,72.0,7102481180712962822,original sound - queenmoh5,Matseliso Ts'iloane,6982940763853603846,Matseliso Ts'iloane,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7102481197485918982.mp3,,False,False,,,,,[],0.0,0
6,LS,7101356799000874246,1653413476,#fypシ motho oa hlabolla enoa😂🤣🤣🤣🤣,6987425284682105861,irenejoseph11,,,0,False,https://www.tiktok.com/@iry_jo_mmacal/video/7101356799000874246?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101356799000874246&source=h5_m,47612,81,211,1329,1241,7.1013567810668e+18,7101356781066799878,72.0,7101356781066799878,original sound - iry_jo_mmacal,irenejoseph11,6987425284682105861,irenejoseph11,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101356792529619718.mp3,,False,False,,,,,[],0.0,0
7,ZA,7101751905851854086,1653505469,If you know you know 😂😂😂 #malomevector #karabothealbum,6809740850715165702,Malome Vector,"Tau ea Lesotho🇱🇸
MR HIT AFTER HIT
@Malome_vector on Instagram",,0,False,https://www.tiktok.com/@malome_vector/video/7101751905851854086?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101751905851854086&source=h5_m,381470,148,202,2213,16731,7.09680653181913e+18,7096806531819129605,72.0,7096806531819129605,original sound - zonke_adore5,Zonke Adore La-Nyase,6873766903152690181,Zonke Adore La-Nyase,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7096806538446129925.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/9400891aa63fa8f30773beac9c6c4a80.json,False,False,,,,,[],0.0,0
0,LS,7098983506537204998,1652860906,#oldme 😂😂😂😂Gogo o tla fola khaale..#gogokasebele ..,6849605524168049670,Nhlanhla BlueJay Mofolo,"-Actor 🥰
-Filmmaker🎥🎬
-content creator🥰😍🥰
-Limkwokwing Student Ambassador",,0,False,https://www.tiktok.com/@nhla0070gogokasebele/video/7098983506537204998?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098983506537204998&source=h5_m,63789,471,703,2680,3730,7.098983432075726e+18,7098983432075725574,72.0,7098983432075725574,original sound - nhla0070gogokasebele,Nhlanhla BlueJay Mofolo,6849605524168049670,Nhlanhla BlueJay Mofolo,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098983452342602502.mp3,,False,False,,,,,[],0.0,0
1,LS,7096556609945505029,1652295845,Ultimate fave sound #ntatestunna #sesothofashioneng #sesothomusic🇱🇸 #lesothotiktoker🇱🇸💕🇱🇸 #satiktok🇿🇦 #fypシ #sesothosemonate #lesotho #basothosongs😂😂 #foryou,6804760999881098245,IthabelengS,🌈🌈,,0,False,https://www.tiktok.com/@ithabelengs/video/7096556609945505029?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7096556609945505029&source=h5_m,67579,42,48,505,4817,6.828179721474412e+18,6828179721474411269,72.0,6828179721474411269,original sound - sensei_bafsta,Bafana Bafsta Mofoke,6824978116714431494,Bafana Bafsta Mofoke,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/61d6223e904f1a76f28c521ff2081c96.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e0a07eaa159506341eaacf26194607d9.json,False,False,Juvy oa Lepimpara,K'hotho,original sound - sensei_bafsta (Contains music from: K'hotho - Juvy oa Lepimpara),"Contains music from: ""K'hotho""",[],0.0,0
2,US,7088043478877490478,1650313726,Mission failed succesfully😅☠️,6799312637848273925,The Shluv Family,"welcome to the Shluv family💙
subscribe to our youtube channel!!👇🏻👇🏻",Verified account,0,False,https://www.tiktok.com/@theshluvfamily/video/7088043478877490478?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088043478877490478&source=h5_m,2108083,423,261,3136,188133,6.90883693509611e+18,6908836935096109829,72.0,6908836935096109829,original sound - n4t4liep,Natalie Pienkawa,6635437666929311750,Natalie Pienkawa,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6908836896626051846.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bfa44d16dd7626a4d346d8159d634ca0.json,False,False,Toshifumi Hinata,Reflections,original sound - n4t4liep (Contains music from: Reflections - Toshifumi Hinata),"Contains music from: ""Reflections""",[],0.0,0
3,US,7072066486461844779,1646593793,I don’t know about you.. but I know I needed to hear this today! 🙏🥰 #injesusname #godiswithyou #jesuslovesyou #christian #faithful #pray #fypシ,6974773926170625030,Jesus Loves You!,"Romans 5:8 
I’m here to spread the gospel ✝️
I’m a child of God! 🦋",,0,False,https://www.tiktok.com/@myfaithsinjesus/video/7072066486461844779?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7072066486461844779&source=h5_m,1857083,9090,16799,5623,340218,6.985239500641373e+18,6985239500641372933,72.0,6985239500641372933,original sound - greatiam_316,Christ Follower,6950420783815984133,Christ Follower,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6985239609789680390.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/2b1529f6874f6401e9f18c1fb6e036dc.json,False,False,,,,,[],0.0,0
4,ZA,7099845261949668614,1653061545,When you take over in Church #church #comedy #bontjies #fyp,6764067300892574726,Marlon Patrick,"🙏🏽Instagram: marlonpatrick14⤴️
But
🤪If you smiled, I’m happy😊",,0,False,https://www.tiktok.com/@marley_marlz18/video/7099845261949668614?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099845261949668614&source=h5_m,1537441,1466,1266,18656,137215,7.099492558958513e+18,7099492558958512901,72.0,7099492558958512901,original sound - shevu03,shevu03,7083442511494530053,shevu03,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099492554793618181.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/68b4bf2cb34f2befed281488bdec4a65.json,False,False,,,,,[],0.0,0
5,ZA,7100337760233475334,1653176214,,6758019214197933062,Makhadzi Music,"Singer, Songwriter, Dancer!
#Matorokisi
#Murahu 
#KokovhaAlbum",Verified account,0,False,https://www.tiktok.com/@makhadzimusic/video/7100337760233475334?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100337760233475334&source=h5_m,767471,842,404,3677,72522,7.098321761296518e+18,7098321761296517894,72.0,7098321761296517894,Message To My Ex,👑Energy Queen👑,6818817924141532166,👑Energy Queen👑,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098644542378806021.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6f282dbea4e57d47b532c9cbee904c33.json,False,False,,,,,[],0.0,0
6,DE,7083163832650190085,1649177595,Kicking off with fierce look. Be the boss ❤️  your thoughts on the look ? #fyp #styletips #fashiontiktok #viral,6779165907246007301,Lady-Nneka,"Attainable fashion/inspiration 
💌: jmichel.collabs@gmail.com
Shop my look 👇🏾",,0,False,https://www.tiktok.com/@nnekamichel/video/7083163832650190085?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083163832650190085&source=h5_m,738457,271,206,235,54014,6.978793967794081e+18,6978793967794080514,72.0,6978793967794080514,Panda Transition,𝚈𝚊𝚜𝚜𝚎𝚛 || بن سويلم 📸,6813533796643406854,𝚈𝚊𝚜𝚜𝚎𝚛 || بن سويلم 📸,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6978794043493141250.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b59462655ae2a71df5c98b908b7bb6d5.json,False,False,Desiigner,Panda,Panda Transition (Contains music from: Panda - Desiigner),"Contains music from: ""Panda""",[],0.0,0
7,US,7092041387683810606,1651244563,"#duet with @landrose_ he was saying some REAL SH*T! MUZI checkin in🇿🇦! South Africa really going hard! Whole story, BARS, and delivery were FIRE!! 🔥🔥🔥🔥What y’all think?!? How’d he do?! Excited to duet more! #sober #rehab #dearalcohol",166223542680760320,Dax,“Dear Alcohol” MEGA REMIX 🎥⬇️,Verified account,0,False,https://www.tiktok.com/@thatsdax/video/7092041387683810606?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092041387683810606&source=h5_m,1753198,2604,2427,35552,163583,7.086565805684428e+18,7086565805684427526,72.0,7086565805684427526,original sound - landrose_,Landr🌹se,6807938453629518853,Landr🌹se,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086565820281342725.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/6d11c17e699f6a5b03c7b2c6e642c69b.json,False,False,,,,,[],0.0,0
0,ZA,7103349750941912326,1653877498,#skeemsaam #fyp #comedу #alfredmagongwa #fypシ,7094651576505926661,Tumelo Masekela865,,,0,False,https://www.tiktok.com/@tumelomasekela865/video/7103349750941912326?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103349750941912326&source=h5_m,89964,110,427,60,7403,7.103349716292849e+18,7103349716292848390,72.0,7103349716292848390,original sound - tumelomasekela865,Tumelo Masekela865,7094651576505926661,Tumelo Masekela865,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103349717756562181.mp3,,False,False,,,,,[],0.0,0
1,GB,7085124713319517446,1649634148,#fyp #foryou #fypシ,6929056779507221509,Raphael Aghahan,📩Contact - visualperception15@gmail.com,,0,False,https://www.tiktok.com/@rafreacts/video/7085124713319517446?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7085124713319517446&source=h5_m,483733,105,460,9006,26543,7.08512469544341e+18,7085124695443409669,72.0,7085124695443409669,original sound - rafreacts,Raphael Aghahan,6929056779507221509,Raphael Aghahan,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085124693338213125.mp3,,False,False,,,,,[],0.0,0
2,ZA,7076818496964824325,1647700206,#mxndisi #fyp,6820370444018746374,Mrs Stark,"East coast represent
📌 Durban
📧 stark.mandisi@gmail.com
🌎 https://y.at/🔱😂❤️",,0,False,https://www.tiktok.com/@mxndisi/video/7076818496964824325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7076818496964824325&source=h5_m,1182933,1084,1428,15002,116207,7.067206933653114e+18,7067206933653113605,72.0,7067206933653113605,original sound - trey0173,Leg_acy tęåm,6654480200686206981,Leg_acy tęåm,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7067206938597001989.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/769c316a2db0558995a965a3a3fcfa5c.json,False,False,,,,,[],0.0,0
3,ZA,7093621215843126533,1651612395,,6605470942166843398,Tyla Seethal,South Africa,Verified account,0,False,https://www.tiktok.com/@tylathecurator/video/7093621215843126533?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093621215843126533&source=h5_m,1013308,298,587,16127,103041,7.077565605511024e+18,7077565605511023365,10036.0,7077565605511023365,"Bafo (feat. Sizwe Alakine, K-Zaka, Djy Ma'Ten, Djy Zan SA, Djy Biza & M.J)",Mr.JazziQ,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2ce11a64625d40ab984119f3338eb00a,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/04d5912adf824af28636c3210a4b565c,False,True,,,,,[],0.0,0
4,ZA,7103585169126280453,1653932309,My Preschool Busy Book. From @learnthroughplaysa on Instagram use CODE LETHU10 for 10% off,6901473983264424961,Lethukuthula,"2 years old
Toddler Education
Email npbhengu93@gmail.com 
Managed by mom",,0,False,https://www.tiktok.com/@lethu_nanas/video/7103585169126280453?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103585169126280453&source=h5_m,41422,162,31,78,4838,6.803668876010719e+18,6803668876010719234,10033.0,6803668876010719234,Funny Song,Bensound,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/9c6e00d8378341b9b0db67aa56214b7c,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/f2f13e7925f74ea08572c4f797cb6fab,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1378085952', 'external_song_key': 'apple_song_id'}]",0.0,0
5,LS,7094234902392048901,1651755281,,6812175141565973510,Makeka🫡,"Pta📍

Back in the game 🛸
80k 🤲🥺",,0,False,https://www.tiktok.com/@greesmk/video/7094234902392048901?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094234902392048901&source=h5_m,282421,63,200,7337,12157,7.006674435218476e+18,7006674435218475781,72.0,7006674435218475781,original sound - naysdad92,🔥THE MOST BORING 🔥,6883360715815797766,🔥THE MOST BORING 🔥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7006674521985927941.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c71cdb6f13e2aeee0cf6989916eedfdb.json,False,False,,,,,[],0.0,0
6,LS,7089782331627539717,1650718586,Reply to @kgosigadi_01  cheee banana #southafrica #maseru #sesotho,6982666704246080517,Leppy,"Wanyela 🇿🇦🇱🇸🇮🇪Bolojo 
Instagram @bigleppy
Booking🔝watsap me👆
Dm there",,0,False,https://www.tiktok.com/@bigleppy/video/7089782331627539717?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7089782331627539717&source=h5_m,738299,518,2478,16757,34856,7.089782308760325e+18,7089782308760324870,72.0,7089782308760324870,original sound - bigleppy,Leppy,6982666704246080517,Leppy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7089782318767917830.mp3,,False,False,,,,,[],0.0,0
7,ZA,7084281560492494085,1649437836,Dc@Banele Ndaba 😂,6677889381783880710,Sphokuhle.n,"Positive vibes only!
📍 🇿🇦
Insta: s.crumptious
20",Popular creator,0,False,https://www.tiktok.com/@sphokuhle.n/video/7084281560492494085?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7084281560492494085&source=h5_m,4213520,1355,1279,43520,288498,7.060153074513382e+18,7060153074513382145,10036.0,7060153074513382145,Beats,Crazy Muziq,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/3792c44cf8c1471088310aca1db62b44,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/a119efc11d2c4334859910422be83f2a,False,True,,,,,[],0.0,0
0,LS,7099855054751976710,1653063824,#lesothotiktok🇱🇸🇱🇸🇱🇸#momsoftiktok,6982940763853603846,Matseliso Ts'iloane,"Fb @Matseliso Ts'iloane Rapakeng 
IG @queen_moh_Cherrie 
👀💕🇱🇸",,0,False,https://www.tiktok.com/@queenmoh5/video/7099855054751976710?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099855054751976710&source=h5_m,45956,67,9,118,2334,7.09985503979925e+18,7099855039799249670,72.0,7099855039799249670,original sound - queenmoh5,Matseliso Ts'iloane,6982940763853603846,Matseliso Ts'iloane,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7099855041300876037.mp3,,False,False,,,,,[],0.0,0
