,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.custom_verify,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score
2,CA,7104014495751621894,1654032271,This lady lost her son to suicide last week 🥺🤍 #foryoupage #foryou #emotional #empath #mentalhealthmatters #mentalhealth #missingyou #missingsomeone #strangers,7081734379148657670,meganccosta,"Business: megancostamanagement@gmail.com

DONATE TO GIVE BACK TO OTHERS 👇🏼💛",,0,False,https://www.tiktok.com/@meganccosta/video/7104014495751621894?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7104014495751621894&source=h5_m,11608900,10852,12230,12643,2395766,6786896889338923009,6786896889338923009,10033,6786896889338923009,Emotional Piano for the Soul (Inspirational Background Music),Fearless Motivation Instrumentals,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aff1f2c7616a46d38f048218d4234d37,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2036db21e2cf4a4ab78f3b8ddf29e408,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1124318653', 'external_song_key': 'apple_song_id'}]",0,0
3,HU,7071939435981556997,1646564212,#welldone #pharrellwilliams @pharrell,6808075744108872710,乙s̸è⃠,"“Stupid Things Have Good Outcomes All The time. “ (JJ) 
cél: 100k
boy",,0,False,https://www.tiktok.com/@idkmitkellide/video/7071939435981556997?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071939435981556997&source=h5_m,14380831,8811,13134,87664,2501201,7071939408097823493,7071939408097823493,72,7071939408097823493,original sound - idkmitkellide,乙s̸è⃠,6808075744108872710,乙s̸è⃠,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7071939416297589509.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/ba555085aadaf7c4961c22a719016fd2.json,False,False,,,,,[],0,0
4,HU,7103098091431087366,1653818904,uuristeen❤️‍🔥 #manuel #úristen #valmar #nekedbe #fyp @manuelsingx ❤️‍🩹,147525947569762304,Evelin🥥,❤️‍🔥,,0,False,https://www.tiktok.com/@heyitseviie/video/7103098091431087366?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103098091431087366&source=h5_m,236862,215,105,0,14591,7103098058297101061,7103098058297101061,72,7103098058297101061,original sound - heyitseviie,Evelin🥥,147525947569762304,Evelin🥥,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103098072271506181.mp3,,False,False,,,,,[],0,0
5,HU,7095075495498304774,1651950996,#torna #mariannlapjai,6719119673365775366,Mariann lapjai,"Ez az egy Tik Tok fiókom van, a többi nem az enyém. Facebook, youtube link itt:",,0,False,https://www.tiktok.com/@mariannlapjai/video/7095075495498304774?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095075495498304774&source=h5_m,344407,893,5581,0,14515,106944163,106944163,74,106944163,Gonna Fly Now,Rocky Orchestra,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/04f9473fe94d48fbaaee8ad9cd26e198,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1eb9de018f9b4f1a8cce0d72a6401959,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '309539753', 'external_song_key': 'apple_song_id'}]",0,0
6,HU,7097963019191307525,1652623301,Diumdishum #fypシ #fyp #fypシ゚viral #foryoupage #cba,6642754398105894918,MoustacheBoy,"Making tik toks until all my fans are happy;)
YT:Lil.Moustacheboy
Snap:kklukas77",Popular creator,0,False,https://www.tiktok.com/@lil.moustacheboy/video/7097963019191307525?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097963019191307525&source=h5_m,594291,743,1846,2754,87020,7095407106043415302,7095407106043415302,72,7095407106043415302,original sound - sxxtim,sxxTim,7095405762956968965,sxxTim,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095407110099421958.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f5c902300136feec19b31d9d8c7f9f12.json,False,False,,,,,[],0,0
7,US,7103486815956389125,1653909411,wait,6592567199944474629,𝐹𝑎𝑏𝑖𝑜𝑙𝑎,"actress
Los angeles📍
✨18 ✨
don’t judge a book by its cover🤪🤫",Verified account,0,False,https://www.tiktok.com/@fabiola.baglieri/video/7103486815956389125?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103486815956389125&source=h5_m,5748087,1299,786,1573,576950,7095881487107377925,7095881487107377925,72,7095881487107377925,GUY.exe (Remix),daizy,6751045764854072325,daizy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7095881481117092614.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76125d3c01abcea4ff10f5353cee6278.json,False,False,Superfruit,GUY.exe,GUY.exe (Remix) (Contains music from: GUY.exe - Superfruit),"Contains music from: ""GUY.exe""",[],0,0
0,US,7104330939446070570,1654105946,,11956846,The Mannii Show,"ʕ•̫͡•ʔ🙏🏼Follow my YouTube⤴️ iNstaGram⤴️ʕ•̫͡•ʔ
✨BLM✨
Merch Coming S♾N 🧢🔥",Verified account,0,False,https://www.tiktok.com/@the_mannii/video/7104330939446070570?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7104330939446070570&source=h5_m,1957218,3405,2113,3015,269418,6883213968761047813,6883213968761047813,72,6883213968761047813,original sound - jaedank,Jaedan Knight,6643110765141721094,Jaedan Knight,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6883213943825910534.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/8bef6821f503c2ff2c2decc977812ee3.json,False,False,,,,,[],0,0
1,NZ,7093290124267801902,1651535306,"It’s the end for me 🤣 I have never done a tiktok dance in my life. Honestly, it’s hard to believe I came third on Dancing with the Stars 🤣 but this song has been stuck in my head so I had to… #jigglejiggle #bodydiversity #thisismysong #noonecanstopme",6531098926735430671,Jess Quinn,"✨ Normalising different ✨

hello@jessicaemilyquinn.com

I’M AN AUTHOR 👇🏼",,0,False,https://www.tiktok.com/@jessicaemilyquinn/video/7093290124267801902?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093290124267801902&source=h5_m,32428922,11722,44753,5865,1012356,7075729123557100294,7075729123557100294,10036,7075729123557100294,Jiggle Jiggle,Duke & Jones & Louis Theroux,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/84fc699b425e4f8f8468af75e7906d7f,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/53d5df68e49f406d83b5031f70853539,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1623742151', 'external_song_key': 'apple_song_id'}]",0,0
2,US,7080940297001356590,1648659890,sorry for the delay with these but here’s part 3! #fypシ #foryou #fyp #parents #hungarian,6682177268897661957,LIVI,"📍California 
🇺🇸 + 🇭🇺
🏆 2021 TikTOP International Creator",,0,False,https://www.tiktok.com/@liv_iathan/video/7080940297001356590?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7080940297001356590&source=h5_m,670506,544,1062,1024,90164,6746993352891189249,6746993352891189249,10033,6746993352891189249,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ea8ca7768b2142be9cafe3284d9b97fa,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/bd04654513374431956fb38fa9f8db1b,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1581990211', 'external_song_key': 'apple_song_id'}]",0,0
3,HU,7103522610171907333,1653917744,"Megtennéd, hogy nem nézed a hátam!? 👩🏻 #fyp #foryoupage #stumpfpatrik insta: stumpfpatrik ✨",2026875,S T U M P F,Instagram: stumpfpatrik | Grafikus 👨🏽‍💻,,0,False,https://www.tiktok.com/@stumpfpatrik/video/7103522610171907333?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103522610171907333&source=h5_m,338605,445,584,789,54588,7103522592652397317,7103522592652397317,72,7103522592652397317,original sound - stumpfpatrik,S T U M P F,2026875,S T U M P F,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7103522605809945349.mp3,,False,False,,,,,[],0,0
4,HU,7083921376213503238,1649353974,Its an E30🙈 #foryou #fyp #viral #foryoupage #bmw #carsoftiktok #drift,7013013230067385350,zsombor_orban89,"2021 Hungarian Semi-Pro Drift Champion🇭🇺🏆
Ig: @zsombor_orban",,0,False,https://www.tiktok.com/@zsombor.orban89/video/7083921376213503238?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7083921376213503238&source=h5_m,448272,230,275,508,48086,7057573080121838342,7057573080121838342,72,7057573080121838342,original sound - mandofettedits,Mando fett edits,7055332104921498630,Mando fett edits,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7057573109624359685.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/452f7eb5624f56373275c03a39362d02.json,False,False,,,,,[],0,0
5,HU,7099851262392339718,1653062942,Én be😂😂😂😂,6661079250348785670,Babett Köllő,,,0,False,https://www.tiktok.com/@kollobabettofficial/video/7099851262392339718?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099851262392339718&source=h5_m,916539,162,514,358,57468,7086778317772245765,7086778317772245765,72,7086778317772245765,original sound - jenniferangelina3,Jenna Angelina,6723268072834876421,Jenna Angelina,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7086778330686475013.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/7ae8b66e4590b4e9bdcf779b0ca37d68.json,False,False,,,,,[],0,0
6,HU,7086117015022374150,1649865186,Beautiful site of Budapest @bettif_20  #fyp #you #nekedbe #smile #joy #budapest #happy #hungary,6814399859233588230,Betti🥰,Living in Budapest. Still figuring out my niche come join my journey!,,0,False,https://www.tiktok.com/@bettif_20/video/7086117015022374150?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7086117015022374150&source=h5_m,12572,31,58,39,992,7030496476149172998,7030496476149172998,72,7030496476149172998,original sound - _.newar._,~✖️N̶E̶W̶A̶R̶ ̶E̶D̶I̶T̶S̶✖️~,6847192599061611526,~✖️N̶E̶W̶A̶R̶ ̶E̶D̶I̶T̶S̶✖️~,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7030496543061232389.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/db5ac16e8dc629f91790e48b97f806a6.json,False,False,funzfbk,Dans le vide,original sound - _.newar._ (Contains music from: Dans le vide - funzfbk),"Contains music from: ""Dans le vide""",[],0,0
7,US,7102141452225891585,1653596167,i love shopping at lowes #fyp #fakebody,6724715071983354886,Natalie Reynolds,"Link in ig bio 💗🌶
18",Verified account,0,False,https://www.tiktok.com/@nataliereynoldsx/video/7102141452225891585?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102141452225891585&source=h5_m,23418217,9749,87396,1110,959198,7092047211189504811,7092047211189504811,72,7092047211189504811,original sound - gutta100_,Gutta100,6737450953173730310,Gutta100,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7092047254659468078.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/b8d90d260a2bfeea27a167c7ed7783b5.json,False,False,James Bartholomew,Let Her Go,original sound - gutta100_ (Contains music from: Let Her Go - James Bartholomew),"Contains music from: ""Let Her Go""",[],0,0
0,CA,7103692138940058886,1653957216,,6025189,Aries,"Mental health & abuse Awareness ⚠️
I like to argue 
insta: @aries_hell
🏳️‍🌈",,0,False,https://www.tiktok.com/@nonneyabusiness/video/7103692138940058886?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103692138940058886&source=h5_m,11340236,11985,4658,3994,1603381,7057733536920619823,7057733536920619823,10036,7057733536920619823,MEAN!,Madeline The Person,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/4a616211fb39495fbf12f5b3953c2c9b,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/0316ffc4ae4c4711b24025477ad4e374,True,True,,,,,[],0,0
1,AU,7102971292273495298,1653789382,Smoothest Jiggle Jiggle transition 😂🙏🏽 #jigglejiggle #mymoneydontjiggle #djremix #live #festival @Good Life Presents,6792172025965560837,DJ Horizon,"📍 Australia
📩 Spags@luckyent.com",,0,False,https://www.tiktok.com/@djhorizonaus/video/7102971292273495298?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102971292273495298&source=h5_m,10638990,2164,12749,30362,1108121,7102971252301712129,7102971252301712129,72,7102971252301712129,original sound - djhorizonaus,DJ Horizon,6792172025965560837,DJ Horizon,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7102971193019435777.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5b94e7ae9f6991d355e8655b816e1ea0.json,False,False,,,,,[],0,0
2,UA,7088654051704868101,1650455888,,6762174915291972614,Ivar & Ross,"Sphinx Ivar & chihuahua Ross
Live in 🇺🇦

FOLLOW TO OUR INSTAGRAM ⬇️⬇️⬇️",,0,False,https://www.tiktok.com/@ivar_ross/video/7088654051704868101?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7088654051704868101&source=h5_m,118101107,286714,937642,942807,21796287,7088654020935453445,7088654020935453445,72,7088654020935453445,original sound - ivar_ross,Ivar & Ross,6762174915291972614,Ivar & Ross,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7088654019727608582.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/76ffa8a1c27ee9a474d2648ab7c2ad31.json,False,False,,,,,[],0,0
3,HU,7071604284210547974,1646486178,Healing takes time…🕊#fyp #foryou #trauma #healing #healingjourney,6778768936005977094,Inez Hilda,"Ez az egyetlen TikTok oldalam, a videók felhasználása engedélyköteles!",,0,False,https://www.tiktok.com/@pappinez/video/7071604284210547974?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7071604284210547974&source=h5_m,614379,234,215,978,76770,7061943585670875951,7061943585670875951,72,7061943585670875951,original sound - skylolzz_,.,7056988595051447301,.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7061943694122863406.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/827f70cdcc1fe93df74b53a381c1699e.json,False,False,,,,,[],0,0
4,HU,7095054028912037122,1651945998,Never go for the less                                          #fyp #fypシ #knowyourworth,6804684445712385030,Dkay,🇨🇾🇷🇺🇬🇧🇺🇦🇭🇺,,0,False,https://www.tiktok.com/@katerinadoriti/video/7095054028912037122?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095054028912037122&source=h5_m,2009739,1052,2020,8653,504752,7045390377905359663,7045390377905359663,72,7045390377905359663,No calls I understand,Mustafa YILDIRIM🇹🇷🇬🇧🇺🇸,6724359208106263557,Mustafa YILDIRIM🇹🇷🇬🇧🇺🇸,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7045390391360916271.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/73daf2e45cd88b7a02c97bc8514e78d8.json,False,False,DJ Lofi,No Calls I Understand,No calls I understand (Contains music from: No Calls I Understand - DJ Lofi),"Contains music from: ""No Calls I Understand""",[],0,0
5,HU,7098602346506112261,1652772157,Hat Igen. #foryou #neked #funny #vicces #fail #pusztuljonfyba #ouch,240599295220015104,Kavics,Yameta Kudasaiiiiiiiii.✨✨✨,,0,False,https://www.tiktok.com/@kavicstheguy/video/7098602346506112261?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098602346506112261&source=h5_m,393684,226,1967,2263,26327,7042666934164359942,7042666934164359942,72,7042666934164359942,original sound - lilhancha,Naanaaye,6802464706537767941,Naanaaye,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7042666990758005510.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c71e4b9afdb55bc83ae02d4307619646.json,False,False,whcen,Fortinayti ele babaji,original sound - lilhancha (Contains music from: Fortinayti ele babaji - whcen),"Contains music from: ""Fortinayti ele babaji""",[],0,0
6,HU,7091736213635222790,1651173508,Sanyika - Menyország Tourist #barótistartv #sanyika #magyaryoutube #tankcsapda #menyországtourist #üljlemellém #karaoke,7091339501519668229,🤙🤪🤙,wasssuuuuup,,0,False,https://www.tiktok.com/@cringedemons/video/7091736213635222790?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7091736213635222790&source=h5_m,932552,2272,12006,13273,101322,7091736180470991622,7091736180470991622,72,7091736180470991622,original sound - cringedemons,🤙🤪🤙,7091339501519668229,🤙🤪🤙,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7091736207922973445.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/34f38fb08ecb0e51ac52ef7bdff61546.json,False,False,,,,,[],0,0
